new_id,player_name,season_start,age,team,g,mp,per,fg%,ft%,ts%,ppg,orb/g,drb/g,spg,bpg,tov/g,g_zscore,mp_zscore,per_zscore,fg%_zscore,ft%_zscore,ts%_zscore,ppg_zscore,orb/g_zscore,drb/g_zscore,spg_zscore,bpg_zscore,tov/g_zscore,zscore_avg
1654,Deron Williams,2010.0,25.0,UTA,76.0,2802.0,20.6,0.469,0.8009999999999999,0.574,18.67,0.66,3.33,1.26,0.21,3.32,0.7390747532755431,1.0930154467172486,0.8559856591190199,0.34709695350471825,0.3687759385483336,0.799145003969695,0.8038906363175279,-0.6535271195348363,-0.22578005749394736,0.6417380459971026,-0.5832921647818301,1.6581453267887818,0.40121782224345653
1655,Deron Williams,2011.0,26.0,TOT,65.0,2465.0,21.1,0.439,0.845,0.5660000000000001,20.14,0.62,3.38,1.22,0.23,3.54,0.2429278511365217,0.7214839915063526,0.9568546856635548,-0.1563749643017577,0.7688081288575025,0.6559655755743826,1.0371710510915952,-0.6956042494417779,-0.20108111694176886,0.5561850430068116,-0.548780506983736,1.9131759879333716,0.42863196344581783
1656,Deron Williams,2011.0,26.0,UTA,53.0,2009.0,22.1,0.45799999999999996,0.853,0.5870000000000001,21.3,0.6,3.26,1.21,0.23,3.53,-0.2983233148333199,0.2187589363841906,1.158592738752624,0.16249058364234434,0.8415412543682607,1.0318115751120778,1.2212562763554853,-0.7166428143952489,-0.26035857426699754,0.5347967922592388,-0.548780506983736,1.9015836851540715,0.5326291009998119
1657,Deron Williams,2011.0,26.0,NJN,12.0,456.0,17.0,0.349,0.7929999999999999,0.46299999999999997,15.0,0.67,3.92,1.25,0.25,3.58,-2.1475981318969453,-1.4933726658191375,0.1297286679983698,-1.6667907177211874,0.2960428130375754,-1.1874695650152614,0.22148307018091012,-0.6430078370581008,0.06566744102175992,0.6203497952495299,-0.5142688491856421,1.9595451990505692,-0.07187199824414772
1658,Deron Williams,2012.0,27.0,NJN,55.0,1999.0,20.3,0.40700000000000003,0.843,0.527,20.98,0.42,2.91,1.22,0.36,3.98,-0.20811478717167964,0.20773426412273968,0.795464243192299,-0.6934116766286663,0.750624847479813,-0.04203413785276328,1.170474145248205,-0.9059898989764869,-0.4332511581322475,0.5561850430068116,-0.3244547312961251,2.4232373102225497,0.3296843986263389
1659,Deron Williams,2013.0,28.0,BRK,78.0,2842.0,20.3,0.44,0.8590000000000001,0.574,18.92,0.37,2.6,0.96,0.38,2.79,0.8292832809371833,1.1371141357630523,0.795464243192299,-0.1395925670415418,0.8960910985013293,0.799145003969695,0.8435641762450904,-0.9585863113601638,-0.5863845895557548,9.052356992023404e-05,-0.28994307349803106,1.0437532794859086,0.24036017835087514
1660,Deron Williams,2014.0,29.0,BRK,64.0,2059.0,17.6,0.45,0.8009999999999999,0.564,14.3,0.23,2.39,1.45,0.2,2.23,0.19782358730570151,0.27388229769144523,0.2507714998518117,0.02823140556061716,0.3687759385483336,0.6201707184755546,0.11039715838373526,-1.1058562660344595,-0.6901201398749048,1.0481148102009847,-0.6005479936808771,0.3945843238451362,0.04245214552759319
1661,Deron Williams,2015.0,30.0,BRK,68.0,2114.0,15.7,0.387,0.8340000000000001,0.504,13.0,0.43,3.06,0.94,0.25,2.26,0.3782406426289821,0.3345179951294253,-0.13253080101742054,-1.0290596218329833,0.6688000812802101,-0.4536749944892864,-0.09590524923958983,-0.8954706164997512,-0.35915433647571177,-0.042685977925225285,-0.5142688491856421,0.4293612321830345,-0.24245891332023656
1662,Deron Williams,2016.0,31.0,DAL,65.0,2106.0,14.6,0.414,0.8690000000000001,0.53,14.12,0.29,2.63,0.94,0.22,2.31,0.2429278511365217,0.3256982573202645,-0.3544426594153969,-0.5759348958071551,0.987007505389777,0.011658147795478873,0.08183220963589002,-1.0427405711740472,-0.5715652252244477,-0.042685977925225285,-0.5660363358827831,0.4873227460795323,-0.15855850565283774
1663,Deron Williams,2017.0,32.0,TOT,64.0,1657.0,14.0,0.43799999999999994,0.826,0.541,10.95,0.22,2.08,0.48,0.12,2.16,0.19782358730570151,-0.16930952721888182,-0.4754854912688384,-0.1731573615619736,0.5960669557694518,0.2085298618390334,-0.4212282766456024,-1.1163755485111952,-0.8432535712984122,-1.0265455123135714,-0.7385946248732531,0.31343820439003983,-0.3676605364474322
1664,Deron Williams,2017.0,32.0,DAL,40.0,1171.0,15.0,0.43,0.821,0.5329999999999999,13.05,0.32,2.22,0.62,0.05,2.45,-0.8846787446339816,-0.7051085991253966,-0.273747438179769,-0.30741653964370075,0.550608752325228,0.06535043344372103,-0.08797054125407723,-1.0111827237438409,-0.774096537752312,-0.7271100018475529,-0.8593854271665821,0.6496149849897255,-0.27753350388291603
1665,Deron Williams,2017.0,32.0,CLE,24.0,486.0,11.4,0.46299999999999997,0.84,0.5660000000000001,7.46,0.04,1.83,0.25,0.25,1.67,-1.6063469659271037,-1.460298649034785,-1.0000044293004189,0.2464025699434238,0.7233499254132787,0.6559655755743826,-0.9750708940343747,-1.3057226330924327,-0.9667482740593052,-1.5184752795077443,-0.5142688491856421,-0.2545846317956361,-0.49091569200444685
1666,Derrick Rose,2009.0,20.0,CHI,81.0,3000.0,16.0,0.475,0.7879999999999999,0.516,16.8,1.19,2.73,0.81,0.22,2.49,0.9645960724296436,1.3113039574939769,-0.07200938509069961,0.4477913370660137,0.2505846095933515,-0.23890585189631786,0.5071325576593603,-0.09600514826785872,-0.5221673441200905,-0.32073323764367073,-0.5660363358827831,0.6959841961069236,0.008563539752422866
1667,Derrick Rose,2010.0,21.0,CHI,78.0,2871.0,18.6,0.489,0.7659999999999999,0.532,20.76,0.83,2.92,0.73,0.35,2.78,0.8292832809371833,1.16908568532126,0.4525095529408811,0.6827448987090362,0.05056851443876653,0.04745300489430697,1.1355614301119503,-0.4746993174303341,-0.4283113700218119,-0.4918392436242529,-0.3417105601951721,1.032160976706609,0.1664437886529979
1668,Derrick Rose,2011.0,22.0,CHI,81.0,3026.0,23.5,0.445,0.858,0.55,25.01,1.0,3.07,1.05,0.63,3.43,0.9645960724296436,1.339968105373749,1.4410260130773211,-0.05568058074046232,0.8869994578124846,0.36960671878375984,1.8100116088805127,-0.2958715153258318,-0.35421454836527616,0.1925847802980751,0.14145264897814394,1.7856606573610767,0.5921575240759804
1669,Derrick Rose,2012.0,23.0,CHI,39.0,1375.0,23.0,0.435,0.812,0.532,21.85,0.67,2.69,0.9,0.72,3.05,-0.9297830084648016,-0.4802052849917978,1.3401569865327865,-0.2235045533426213,0.4687839861256261,0.04745300489430697,1.3085380641961228,-0.6430078370581008,-0.5419264965618334,-0.1282389809155161,0.2967551090695669,1.3451531517476951,0.32701624346880326
1670,Derrick Rose,2014.0,25.0,CHI,10.0,311.0,9.7,0.354,0.8440000000000001,0.446,15.9,0.9,2.3,0.5,0.1,3.4,-2.237806659558585,-1.653230413610176,-1.3429591195518369,-1.5828787314201078,0.7597164881686578,-1.4917258503553004,0.3643078139201352,-0.401064340093186,-0.7345782328688265,-0.983769010818426,-0.7731062826713471,1.750883749023178,-0.44351735166670603
1671,Derrick Rose,2015.0,26.0,CHI,51.0,1530.0,15.9,0.405,0.813,0.493,17.73,0.69,2.47,0.71,0.31,3.16,-0.38853184249496014,-0.3093228649393085,-0.09218319039960647,-0.7269764711490972,0.4778756268144698,-0.6505467085328409,0.6547181261898927,-0.6219692721046302,-0.6506018349914191,-0.5346157451193984,-0.4107338757913601,1.4726684823199905,-0.10823648627639992
1672,Derrick Rose,2016.0,27.0,CHI,66.0,2097.0,13.5,0.42700000000000005,0.7929999999999999,0.479,16.36,0.7,2.71,0.67,0.21,2.65,0.28803211496734177,0.3157760522849587,-0.5763545178133731,-0.3577637314243485,0.2960428130375754,-0.9011107082246376,0.43730712738684996,-0.6114499896278947,-0.532046920340962,-0.6201687481096891,-0.5832921647818301,0.8814610405757153,-0.25673757993225943
1673,Derrick Rose,2017.0,28.0,NYK,64.0,2082.0,17.0,0.47100000000000003,0.8740000000000001,0.53,18.03,1.03,2.81,0.69,0.27,2.3,0.19782358730570151,0.29923904389278233,0.1297286679983698,0.38066174802515,1.0324657088340008,0.011658147795478873,0.7023263741029678,-0.2643136678956255,-0.4826490392366048,-0.5773922466145439,-0.479757191387548,0.4757304433002326,0.09284589449218776
1674,Devin Harris,2005.0,21.0,DAL,76.0,1173.0,14.7,0.429,0.757,0.53,5.74,0.37,0.97,1.01,0.25,1.08,0.7390747532755431,-0.7029036646731064,-0.33426885410649,-0.32419893690391666,-0.031256251760836413,0.011658147795478873,-1.2480248487360046,-0.9585863113601638,-1.3915700515567768,0.10703177730778404,-0.5142688491856421,-0.9385304957743068,-0.5622014674280875
1675,Devin Harris,2006.0,22.0,DAL,56.0,1275.0,17.4,0.469,0.716,0.544,9.89,0.46,1.77,0.95,0.29,1.5,-0.16301052334085953,-0.590452007606307,0.2104238892339973,0.34709695350471825,-0.4040135200034721,0.2622221474872756,-0.5894440859384672,-0.863912769069545,-0.9963870027219196,-0.02129772717765253,-0.4452455335894541,-0.4516537790437276,-0.2952211427318247
1676,Devin Harris,2007.0,23.0,DAL,80.0,2081.0,16.0,0.49200000000000005,0.8240000000000001,0.574,10.16,0.56,1.89,1.2,0.26,1.82,0.9194918085988236,0.29813657666663723,-0.07200938509069961,0.7330920904896838,0.5778836743917622,0.799145003969695,-0.5465966628166998,-0.7587199443021906,-0.9371095453966908,0.513408541511666,-0.4970130202865951,-0.08070009010614337,-0.026861933763621233
1677,Devin Harris,2008.0,24.0,TOT,64.0,2022.0,17.5,0.46299999999999997,0.8240000000000001,0.573,14.78,0.44,2.27,1.41,0.16,2.52,0.19782358730570151,0.2330910103240768,0.2305976945429045,0.2464025699434238,0.5778836743917622,0.7812475754202809,0.18657035504465505,-0.8849513340230158,-0.7493975972001335,0.9625618072106936,-0.669571309277065,0.7307611044448219,0.14121045404983273
1678,Devin Harris,2008.0,24.0,DAL,39.0,1184.0,18.0,0.483,0.821,0.5920000000000001,14.36,0.44,1.9,1.44,0.05,2.38,-0.9297830084648016,-0.6907765251855104,0.33146672108743924,0.5820505151477408,0.550608752325228,1.121298717859148,0.11991880796635004,-0.8849513340230158,-0.9321697572862552,1.0267265594534118,-0.8593854271665821,0.5684688655346287,0.16240324208980933
1679,Devin Harris,2008.0,24.0,NJN,25.0,838.0,16.7,0.43799999999999994,0.8290000000000001,0.5479999999999999,15.44,0.44,2.84,1.36,0.32,2.72,-1.5612427020962836,-1.0722301854317122,0.06920725207164884,-0.1731573615619736,0.6233418778359862,0.33381186168493177,0.29130850045342005,-0.8849513340230158,-0.4678296749052977,0.8556205534728303,-0.39347804689231297,0.962607160030812,0.12164807881670289
1680,Devin Harris,2009.0,25.0,NJN,69.0,2494.0,21.6,0.43799999999999994,0.82,0.563,21.3,0.43,2.91,1.65,0.19,3.07,0.42334490645980216,0.7534555410645603,1.0577237122080894,-0.1731573615619736,0.5415171116363832,0.6022732899261405,1.2212562763554853,-0.8954706164997512,-0.4332511581322475,1.4758798251524394,-0.6178038225799241,1.3683377573062945,0.4147305013810936
1681,Devin Harris,2010.0,26.0,NJN,64.0,2221.0,16.2,0.40299999999999997,0.7979999999999999,0.512,16.88,0.38,2.8,1.23,0.28,2.83,0.19782358730570151,0.4524819883269501,-0.03166177447288586,-0.7605412656695291,0.3415010164817993,-0.310495566093974,0.5198280904361801,-0.9480670288834284,-0.4875888273470406,0.5775732937543844,-0.46250136248850104,1.0901224906031066,-0.04718309336798887
1682,Devin Harris,2011.0,27.0,TOT,71.0,2254.0,17.2,0.42200000000000004,0.833,0.545,15.2,0.24,2.14,0.99,0.1,2.92,0.5135534341214424,0.4888634067897382,0.17007627861618355,-0.4416757177254279,0.6597084405913652,0.28011957603668963,0.25322190212296003,-1.0953369835577242,-0.8136148426357979,0.06425527581263853,-0.7731062826713471,1.194453215616802,-0.05018991377936581
1683,Devin Harris,2011.0,27.0,NJN,54.0,1724.0,17.6,0.425,0.84,0.5429999999999999,15.02,0.2,2.19,1.06,0.09,2.93,-0.2532190510024997,-0.09544422306716063,0.2507714998518117,-0.3913285259447801,0.7233499254132787,0.2443247189378615,0.22465695337511507,-1.137414113464666,-0.7889159020836193,0.21397303104564785,-0.7903621115703942,1.2060455183961016,-0.02448990060436431
1684,Devin Harris,2011.0,27.0,UTA,17.0,530.0,15.7,0.413,0.8109999999999999,0.552,15.76,0.35,2.0,0.76,0.12,2.88,-1.9220768127428445,-1.4117900910844006,-0.13253080101742054,-0.592717293067371,0.4596923454367813,0.405401575882588,0.3420906315607001,-0.9796248763136346,-0.8827718761818979,-0.42767449138153457,-0.7385946248732531,1.148084004499604,-0.13986454054554381
1685,Devin Harris,2012.0,28.0,UTA,63.0,1741.0,16.0,0.445,0.746,0.564,11.35,0.19,1.59,1.02,0.21,1.94,0.1527193234748814,-0.07670228022269407,-0.07200938509069961,-0.05568058074046232,-0.13126429933812891,0.6201707184755546,-0.3577506127615024,-1.1479333959414015,-1.0853031887097622,0.12842002805535682,-0.5832921647818301,0.058407543245450534,-0.2626235337587425
1686,Devin Harris,2013.0,29.0,ATL,58.0,1421.0,14.6,0.43799999999999994,0.727,0.565,9.95,0.1,1.9,1.1,0.22,1.52,-0.07280199567921926,-0.4294917925891236,-0.3544426594153969,-0.1731573615619736,-0.3040054724261796,0.6380681470249686,-0.5799224363558524,-1.2426069382320202,-0.9321697572862552,0.2995260340359389,-0.5660363358827831,-0.4284691734851286,-0.36432159535846825
1687,Devin Harris,2014.0,30.0,DAL,40.0,818.0,14.6,0.37799999999999995,0.8,0.517,7.88,0.2,1.92,0.7,0.05,1.48,-0.8846787446339816,-1.0942795299546142,-0.3544426594153969,-1.1801011971749265,0.3596842978594888,-0.22100842334690374,-0.9084193469560696,-1.137414113464666,-0.9222901810653836,-0.5560039958669711,-0.8593854271665821,-0.4748383846023266,-0.6254219431199737
1688,Devin Harris,2015.0,31.0,DAL,76.0,1685.0,14.8,0.418,0.815,0.5589999999999999,8.75,0.17,1.61,1.03,0.18,1.12,0.7390747532755431,-0.13844044488681925,-0.3140950487975828,-0.5088053067662915,0.4960589081921594,0.5306835757284863,-0.7703554280081523,-1.1689719608948723,-1.075423612488891,0.14980827880292955,-0.6350596514789711,-0.8921612846571086,-0.4188321530368294
1689,Devin Harris,2016.0,32.0,DAL,64.0,1280.0,13.1,0.447,0.721,0.5589999999999999,7.61,0.28,1.88,0.94,0.2,1.03,0.19782358730570151,-0.5849396714755816,-0.657049739049001,-0.02211578622003053,-0.3585553165592482,0.5306835757284863,-0.9512667700778372,-1.053259853650783,-0.9420493335071266,-0.042685977925225285,-0.6005479936808771,-0.9964920096708042,-0.5093339204612447
1690,Devin Harris,2017.0,33.0,DAL,65.0,1087.0,13.8,0.39899999999999997,0.8290000000000001,0.5489999999999999,6.72,0.17,1.78,0.66,0.11,0.88,0.2429278511365217,-0.7977158461215843,-0.5158331018866522,-0.8276708547103926,0.6233418778359862,0.35170929023434583,-1.0925045722199598,-1.1689719608948723,-0.991447214611484,-0.6415569988572619,-0.7558504537723001,-1.1703765513602966,-0.6189160540242888
1691,Dion Waiters,2013.0,21.0,CLE,61.0,1756.0,13.7,0.41200000000000003,0.746,0.49200000000000005,14.66,0.36,2.08,0.97,0.26,1.98,0.06251079581324114,-0.0601652718305177,-0.5360069071955594,-0.6094996903275869,-0.13126429933812891,-0.668444137082255,0.16752705587942518,-0.9691055938368992,-0.8432535712984122,0.021478774317493,-0.4970130202865951,0.1047767543626486,-0.396080463480587
1692,Dion Waiters,2014.0,22.0,CLE,70.0,2072.0,14.0,0.433,0.685,0.508,15.9,0.46,2.33,0.9,0.24,2.2,0.4684491702906223,0.2882143716313314,-0.4754854912688384,-0.2570693478630531,-0.685854381357659,-0.3820852802916302,0.3643078139201352,-0.863912769069545,-0.7197588685375192,-0.1282389809155161,-0.5315246780846891,0.35980741550723794,-0.3319814567961077
1693,Dion Waiters,2015.0,23.0,TOT,80.0,2208.0,10.9,0.396,0.68,0.46,11.75,0.51,1.89,1.12,0.26,1.41,0.9194918085988236,0.4381499143870639,-1.1008734558449536,-0.8780180464910403,-0.7313125848018829,-1.2411618506635036,-0.2942729488774023,-0.8113163566858678,-0.9371095453966908,0.3423025355310844,-0.4970130202865951,-0.5559845040574232,-0.6704759777574275
1694,Dion Waiters,2015.0,23.0,CLE,33.0,786.0,12.2,0.40399999999999997,0.7829999999999999,0.46799999999999997,10.45,0.36,1.36,1.33,0.3,1.52,-1.2004085914497225,-1.1295584811912571,-0.8386139868291635,-0.7437588684093132,0.20512640614912767,-1.0979824222681909,-0.5005753565007274,-0.9691055938368992,-1.1989183152497842,0.7914558012301119,-0.4279897046904071,-0.4284691734851286,-0.5208831213890374
1695,Dion Waiters,2015.0,23.0,OKC,47.0,1422.0,10.1,0.392,0.625,0.455,12.66,0.62,2.26,0.98,0.23,1.34,-0.5689488978182407,-0.4283893253629785,-1.262263898316209,-0.9451476355319038,-1.2313528226883452,-1.330648993410574,-0.14986126354107482,-0.6956042494417779,-0.7543373853105694,0.04286702506506576,-0.548780506983736,-0.6371306235125196,-0.7512260353671645
1696,Dion Waiters,2016.0,24.0,OKC,78.0,2152.0,9.4,0.39899999999999997,0.713,0.49200000000000005,9.77,0.46,2.13,1.04,0.19,1.54,0.8292832809371833,0.3764117497229388,-1.4034805354785576,-0.8276708547103926,-0.4312884420700064,-0.668444137082255,-0.6084873851036974,-0.863912769069545,-0.8185546307462337,0.17119652955050235,-0.6178038225799241,-0.4052845679265295,-0.647373061521664
1697,Dion Waiters,2017.0,25.0,MIA,46.0,1384.0,14.5,0.424,0.6459999999999999,0.507,15.85,0.39,2.96,0.89,0.43,2.24,-0.6140531616490608,-0.4702830799564919,-0.3746164647243037,-0.40811092320499615,-1.0404283682226052,-0.39998270884104425,0.35637310593462257,-0.9375477464066928,-0.408552217580069,-0.14962723166308886,-0.20366392900279606,0.406176626624436,-0.3159979857086538
1698,Dirk Nowitzki,1999.0,20.0,DAL,47.0,958.0,12.8,0.405,0.773,0.491,8.19,0.87,2.57,0.62,0.57,1.55,-0.5689488978182407,-0.9399341182943012,-0.7175711549757215,-0.7269764711490972,0.11420999926067996,-0.686341565631669,-0.8592241574458923,-0.4326221875233924,-0.601203953887062,-0.7271100018475529,0.03791767558386186,-0.39369226514722994,-0.4992614082763075
1699,Dirk Nowitzki,2000.0,21.0,DAL,82.0,2938.0,17.5,0.461,0.83,0.564,17.5,1.24,5.24,0.77,0.83,1.72,1.009700336260464,1.2429509894729809,0.2305976945429045,0.212837775422992,0.6324335185248311,0.6201707184755546,0.6182184694565351,-0.04340873588418154,0.7177194715992748,-0.4062862406339618,0.4865692269590839,-0.19662311789913853,0.2872228780563894
1700,Dirk Nowitzki,2001.0,22.0,DAL,82.0,3125.0,22.8,0.474,0.838,0.601,21.76,1.45,7.74,0.96,1.23,1.9,1.009700336260464,1.4491123607621137,1.2998093759149725,0.43100893980579774,0.7051666440355892,1.2823755748038743,1.2942555898222003,0.17749619612726242,1.9526664992082048,9.052356992023404e-05,1.176802382920964,0.01203833212825248,0.8331710058337037
1701,Dirk Nowitzki,2002.0,23.0,DAL,76.0,2891.0,24.1,0.47700000000000004,0.853,0.599,23.41,1.58,8.36,1.09,1.01,1.91,0.7390747532755431,1.191135029844162,1.5620688449307631,0.4813561315864454,0.8415412543682607,1.2465807177050463,1.5561009533441126,0.3142468683248231,2.2589333620552186,0.2781377832883661,0.7971741471419299,0.023630634907552,0.9359770697652519
1702,Dirk Nowitzki,2003.0,24.0,DAL,80.0,3117.0,25.6,0.46299999999999997,0.8809999999999999,0.581,25.14,1.01,8.88,1.39,1.02,1.9,0.9194918085988236,1.440292622952953,1.864675924564367,0.2464025699434238,1.0961071936559144,0.9244270038155934,1.8306418496428447,-0.2853522328490964,2.5158023437978763,0.919785305715548,0.8144299760409771,0.01203833212825248,0.99389582664557
1703,Dirk Nowitzki,2004.0,25.0,DAL,77.0,2915.0,22.5,0.462,0.877,0.561,21.82,1.17,7.53,1.19,1.35,1.75,0.7841790171063632,1.217594243271644,1.2392879599882516,0.2296201726832079,1.0597406309005353,0.5664784328273144,1.303777239404815,-0.1170437132213296,1.8489309488890544,0.4920202907640933,1.383872329709528,-0.16184620956124,0.784483808238423
1704,Dirk Nowitzki,2005.0,26.0,DAL,78.0,3020.0,26.1,0.45899999999999996,0.8690000000000001,0.578,26.05,1.23,8.47,1.24,1.53,2.26,0.8292832809371833,1.3333533020168786,1.9655449511089016,0.17927298090256022,0.987007505389777,0.8707347181673513,1.975053534979173,-0.05392801836091698,2.313271031270012,0.5989615445019572,1.694477249892374,0.4293612321830345,1.0959756730034225
1705,Dirk Nowitzki,2006.0,27.0,DAL,81.0,3089.0,28.1,0.48,0.9009999999999999,0.589,26.56,1.42,7.57,0.72,1.02,1.93,0.9645960724296436,1.40942354062089,2.3690210572870405,0.5317033233670931,1.2779400074328098,1.0676064322109058,2.0559875564314,0.1459383486970561,1.8686901013307973,-0.5132274943718256,0.8144299760409771,0.04681524046615102,0.9664904548892403
1706,Dirk Nowitzki,2007.0,28.0,DAL,78.0,2820.0,27.6,0.502,0.904,0.605,24.56,1.56,7.32,0.67,0.79,2.14,0.8292832809371833,1.1128598567878605,2.2681520307425056,0.9009160630918428,1.305214929499344,1.3539652890015306,1.7385992370108998,0.29320830337135223,1.7451953985699042,-0.6201687481096891,0.417545911362896,0.2902535988314408,0.9692882013372028
1707,Dirk Nowitzki,2008.0,29.0,DAL,77.0,2769.0,24.6,0.479,0.879,0.585,23.6,1.23,7.32,0.66,0.92,2.08,0.7841790171063632,1.0566340282544606,1.6629378714752976,0.5149209261068772,1.0779239122782247,0.9960167180132496,1.5862528436890602,-0.05392801836091698,1.7451953985699042,-0.6415569988572619,0.6418716870505071,0.22069978215564373,0.7750334122120586
1708,Dirk Nowitzki,2009.0,30.0,DAL,81.0,3050.0,23.1,0.479,0.89,0.564,25.85,1.09,7.32,0.75,0.78,1.94,0.9645960724296436,1.3664273188012317,1.3603307918416936,0.5149209261068772,1.1779319598555174,0.6201707184755546,1.9433147030371227,-0.20119797303521286,1.7451953985699042,-0.4490627421291073,0.40029008246384895,0.058407543245450534,0.7170301408431649
1709,Dirk Nowitzki,2010.0,31.0,DAL,81.0,3039.0,22.9,0.48100000000000004,0.915,0.578,25.02,0.99,6.67,0.86,0.98,1.84,0.9645960724296436,1.3543001793136356,1.3199831812238791,0.5484857206273089,1.4052229770766365,0.8707347181673513,1.8115985504776149,-0.3063907978025672,1.4241091713915826,-0.2137919839058072,0.7454066604447889,-0.05751548454754435,0.7547842713153243
1710,Dirk Nowitzki,2011.0,32.0,DAL,73.0,2504.0,23.4,0.517,0.892,0.612,23.03,0.68,6.34,0.52,0.64,1.88,0.6037619617830827,0.7644802133260112,1.4208522077684138,1.152652021995081,1.1961152412332068,1.4792472888474288,1.4957971726542176,-0.6324885545813654,1.2610961637472038,-0.9409925093232804,0.15870847787719095,-0.011146273430346548,0.657984123678775
1711,Dirk Nowitzki,2012.0,33.0,DAL,62.0,2079.0,21.7,0.457,0.8959999999999999,0.564,21.65,0.74,6.0,0.68,0.48,1.89,0.10761505964406126,0.29593164221434703,1.0778975175169958,0.14570818638212846,1.232481803988586,0.6201707184755546,1.2767992322540724,-0.5693728597209531,1.0931433679923894,-0.5987804973621165,-0.11738478450756107,0.0004460293489529664,0.41611087143680486
1712,Dirk Nowitzki,2013.0,34.0,DAL,53.0,1661.0,19.8,0.47100000000000003,0.86,0.564,17.3,0.7,6.15,0.72,0.7,1.32,-0.2983233148333199,-0.16489965831430145,0.6945952166477642,0.38066174802515,0.905182739190174,0.6201707184755546,0.5864796375144852,-0.6114499896278947,1.1672401896489253,-0.5132274943718256,0.2622434512714729,-0.6603152290711186,0.28315809877026876
1713,Dirk Nowitzki,2014.0,35.0,DAL,80.0,2628.0,23.6,0.49700000000000005,0.899,0.603,21.69,0.5,5.72,0.91,0.56,1.46,0.9194918085988236,0.9011861493680026,1.4611998183862285,0.8170040767907634,1.25975672605512,1.3181704319027026,1.2831469986424828,-0.8218356391626032,0.9548293009001892,-0.10685073016794333,0.020661846684815032,-0.4980229901609257,0.5688059839870829
1714,Dirk Nowitzki,2015.0,36.0,DAL,77.0,2282.0,19.2,0.45899999999999996,0.882,0.56,17.31,0.57,5.36,0.51,0.43,1.06,0.7841790171063632,0.5197324891218007,0.5735523847943224,0.17927298090256022,1.1051988343447592,0.5485810042779004,0.5880665791115874,-0.7482006618254553,0.7769969289245036,-0.9623807600708532,-0.20366392900279606,-0.9617151013329056,0.0895708260123623
1715,Dirk Nowitzki,2016.0,37.0,DAL,75.0,2364.0,19.0,0.44799999999999995,0.893,0.555,18.29,0.69,5.83,0.69,0.69,1.12,0.693970489444723,0.6101348016656983,0.5332047741765086,-0.0053333889598146346,1.2052068819220516,0.4590938615308301,0.7435868556276325,-0.6219692721046302,1.009166970114982,-0.5773922466145439,0.24498762237242586,-0.8921612846571086,0.20983907734083326
1716,Dirk Nowitzki,2017.0,38.0,DAL,54.0,1424.0,17.0,0.43700000000000006,0.875,0.529,14.24,0.43,6.11,0.56,0.7,0.94,-0.2532190510024997,-0.42618439091068827,0.1297286679983698,-0.1899397588221895,1.0415573495228456,-0.006239280753935178,0.1008755088011202,-0.8954706164997512,1.1474810372071824,-0.8554395063329894,0.2622434512714729,-1.1008227346845,-0.03660258822923743
1717,Draymond Green,2013.0,22.0,GSW,79.0,1061.0,7.1,0.327,0.818,0.40399999999999997,2.87,0.73,2.56,0.53,0.32,0.65,0.8743875447680035,-0.8263799940013568,-1.8674780575834171,-2.036003457445936,0.5233338302586936,-2.2434178494306893,-1.7034770871044222,-0.5798921421976884,-0.6061437419974977,-0.9196042585757076,-0.39347804689231297,-1.4369995152841852,-1.126316032625316
1718,Draymond Green,2014.0,23.0,GSW,82.0,1797.0,12.7,0.40700000000000003,0.667,0.498,6.23,1.05,3.94,1.24,0.88,1.11,1.009700336260464,-0.014964115558568919,-0.7377449602846288,-0.6934116766286663,-0.8495039137568648,-0.5610595657857708,-1.1702647104779822,-0.24327510294215465,0.07554701724263138,0.5989615445019572,0.572848371454319,-0.903753587436408,-0.39116565841135686
1719,Draymond Green,2015.0,24.0,GSW,79.0,2490.0,16.4,0.44299999999999995,0.66,0.54,11.66,1.44,6.75,1.56,1.25,1.68,0.8743875447680035,0.7490456721599799,0.008685836144927874,-0.08924537526089411,-0.9131453985787784,0.19063243328961935,-0.3085554232513248,0.16697691365052694,1.4636274762750685,1.283385568424285,1.211314040719058,-0.24299232901633655,0.2770683742396151
1720,Draymond Green,2016.0,25.0,GSW,81.0,2808.0,19.3,0.49,0.696,0.5870000000000001,13.96,1.65,7.84,1.47,1.4,3.2,0.9645960724296436,1.0996302500741193,0.5937261901032296,0.6995272959692521,-0.5858463337803675,1.0318115751120778,0.05644114408225029,0.3878818456619709,2.0020643803125613,1.0908913116961303,1.4701514742047628,1.5190376934371883,0.8265686576799057
1721,Draymond Green,2017.0,26.0,GSW,76.0,2471.0,16.5,0.418,0.7090000000000001,0.522,10.21,1.29,6.59,2.03,1.39,2.42,0.7390747532755431,0.7280987948632232,0.028859641453835107,-0.5088053067662915,-0.4676550048253855,-0.13152128059983353,-0.5386619548311872,0.009187676499495643,1.3845908665080966,2.288633353560204,1.4528956453057158,0.6148380766518268,0.41323617129564766
1722,Drew Gooden,2003.0,21.0,TOT,70.0,1873.0,15.0,0.457,0.7120000000000001,0.503,12.5,2.33,4.17,0.76,0.5,2.14,0.4684491702906223,0.06882339362845809,-0.273747438179769,0.14570818638212846,-0.4403800827588512,-0.4715724230387005,-0.17525232909471486,1.10319305407998,0.1891621437826529,-0.42767449138153457,-0.08287312670946706,0.2902535988314408,-0.01431829080868351
